run,villages-point-mean,population-point-var,population-stability-mean-5-mean,population-stability-var-5-var,population-stability-mean-10-mean,population-stability-var-10-var,population-stability-mean-100-mean,population-stability-var-100-var,population-trend-5-mean,population-trend-10-var,population-trend-100-mean,matrilocal-point-var,matrilocal-stability-mean-5-mean,matrilocal-stability-var-5-var,matrilocal-stability-mean-10-mean,matrilocal-stability-var-10-var,matrilocal-stability-mean-100-mean,matrilocal-stability-var-100-var,population-point-mean,population-stability-var-5-mean,population-stability-var-10-mean,population-stability-var-100-mean,population-trend-10-mean,matrilocal-point-mean,matrilocal-stability-var-5-mean,matrilocal-stability-var-10-mean,matrilocal-stability-var-100-mean,villages-point-var,population-stability-mean-5-var,population-stability-mean-10-var,population-stability-mean-100-var,population-trend-5-var,population-trend-100-var,matrilocal-stability-mean-5-var,matrilocal-stability-mean-10-var,matrilocal-stability-mean-100-var
3621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3637,37.66,96141.9183673469,2344.376,26176.0720367347,2356.456,427560.763318519,2511.9398,76446434.0686702,0.991603260538528,0.000297248980071327,0.869776551595516,0,0,0,0,0,0,0,2334,131.302,443.713777777778,12572.9772868687,0.98244271669181,0,0,0,0,12.3514285714286,97074.482677551,97605.1649632653,81479.7986346531,7.59983838023888e-05,0.00360311072844851,0,0,0
3638,50,36430.4853061225,9527.06,103542.927004082,9531.392,1078140.6985167,9539.1816,158244221.937906,0.999384036735007,5.62045297377384e-05,0.999514919448359,0,0,0,0,0,0,0,9524.38,309.056,842.001333333333,13176.2896161616,0.998578985707479,0,0,0,0,0,35203.2608163266,34065.4542204082,16843.615817796,1.86772909021584e-05,0.00065666996066295,0,0,0
3639,50,16847.4975510204,13771.232,622209.552755102,13775.562,3384841.96330184,13764.284,111950565.47094,0.999625860802617,5.9164187521784e-05,1.00144911547231,0,0,0,0,0,0,0,13769.18,605.47,1593.52333333333,16026.7290949495,0.998959215031894,0,0,0,0,0,15624.9654857143,13893.8073020408,7724.32157142858,1.92302616911368e-05,0.000257410237894317,0,0,0
3640,50,21328.1697959184,17126.62,524163.721718367,17113.54,4021281.47127236,17100.0812,152558642.408789,1.00109615569857,4.51745249181328e-05,1.00171829514179,0,0,0,0,0,0,0,17135.44,624.854,2135.42888888889,16970.153979798,1.00257021210453,0,0,0,0,0,19941.9432653061,16889.7044897959,6423.98506791837,1.159593606912e-05,0.000159656611671497,0,0,0
