"run" "growth_rate" "warfare_pressure" "carrying_capacity" "yearly_warfare_mortality" "sizeX" "allow_matrilocal" "matrilocal_pressure" "change_residence_pause" "sizeY" "newborn_male_bias" "preferred_marriage_weight"
1088 0.6 200 500 0.005 5 1 0.3 0 10 116 0.6
1089 0.7 200 500 0.005 5 1 0.3 0 10 116 0.6
1090 0.8 200 500 0.005 5 1 0.3 0 10 116 0.6
1091 0.4 300 500 0.005 5 1 0.3 0 10 116 0.6
1092 0.5 300 500 0.005 5 1 0.3 0 10 116 0.6
1093 0.6 300 500 0.005 5 1 0.3 0 10 116 0.6
1094 0.7 300 500 0.005 5 1 0.3 0 10 116 0.6
1095 0.8 300 500 0.005 5 1 0.3 0 10 116 0.6
1096 0.4 100 1000 0.005 5 1 0.3 0 10 116 0.6
1097 0.5 100 1000 0.005 5 1 0.3 0 10 116 0.6
1098 0.6 100 1000 0.005 5 1 0.3 0 10 116 0.6
1099 0.7 100 1000 0.005 5 1 0.3 0 10 116 0.6
1100 0.8 100 1000 0.005 5 1 0.3 0 10 116 0.6
1101 0.4 200 1000 0.005 5 1 0.3 0 10 116 0.6
1102 0.5 200 1000 0.005 5 1 0.3 0 10 116 0.6
1103 0.6 200 1000 0.005 5 1 0.3 0 10 116 0.6
1104 0.7 200 1000 0.005 5 1 0.3 0 10 116 0.6
1105 0.8 200 1000 0.005 5 1 0.3 0 10 116 0.6
1106 0.4 300 1000 0.005 5 1 0.3 0 10 116 0.6
1107 0.5 300 1000 0.005 5 1 0.3 0 10 116 0.6
1108 0.6 300 1000 0.005 5 1 0.3 0 10 116 0.6
1109 0.7 300 1000 0.005 5 1 0.3 0 10 116 0.6
1110 0.8 300 1000 0.005 5 1 0.3 0 10 116 0.6
1111 0.4 100 500 0.015 5 1 0.3 0 10 116 0.6
1112 0.5 100 500 0.015 5 1 0.3 0 10 116 0.6
1113 0.6 100 500 0.015 5 1 0.3 0 10 116 0.6
1114 0.7 100 500 0.015 5 1 0.3 0 10 116 0.6
1115 0.8 100 500 0.015 5 1 0.3 0 10 116 0.6
1116 0.4 200 500 0.015 5 1 0.3 0 10 116 0.6
1117 0.5 200 500 0.015 5 1 0.3 0 10 116 0.6
1118 0.6 200 500 0.015 5 1 0.3 0 10 116 0.6
1119 0.7 200 500 0.015 5 1 0.3 0 10 116 0.6
1120 0.8 200 500 0.015 5 1 0.3 0 10 116 0.6
1121 0.4 300 500 0.015 5 1 0.3 0 10 116 0.6
1122 0.5 300 500 0.015 5 1 0.3 0 10 116 0.6
1123 0.6 300 500 0.015 5 1 0.3 0 10 116 0.6
1124 0.7 300 500 0.015 5 1 0.3 0 10 116 0.6
1125 0.8 300 500 0.015 5 1 0.3 0 10 116 0.6
1126 0.4 100 1000 0.015 5 1 0.3 0 10 116 0.6
1127 0.5 100 1000 0.015 5 1 0.3 0 10 116 0.6
1128 0.6 100 1000 0.015 5 1 0.3 0 10 116 0.6
1129 0.7 100 1000 0.015 5 1 0.3 0 10 116 0.6
1130 0.8 100 1000 0.015 5 1 0.3 0 10 116 0.6
1131 0.4 200 1000 0.015 5 1 0.3 0 10 116 0.6
1132 0.5 200 1000 0.015 5 1 0.3 0 10 116 0.6
1133 0.6 200 1000 0.015 5 1 0.3 0 10 116 0.6
1134 0.7 200 1000 0.015 5 1 0.3 0 10 116 0.6
1135 0.8 200 1000 0.015 5 1 0.3 0 10 116 0.6
1136 0.4 300 1000 0.015 5 1 0.3 0 10 116 0.6
1137 0.5 300 1000 0.015 5 1 0.3 0 10 116 0.6
1138 0.6 300 1000 0.015 5 1 0.3 0 10 116 0.6
1139 0.7 300 1000 0.015 5 1 0.3 0 10 116 0.6
1140 0.8 300 1000 0.015 5 1 0.3 0 10 116 0.6
1141 0.4 100 500 0.025 5 1 0.3 0 10 116 0.6
1142 0.5 100 500 0.025 5 1 0.3 0 10 116 0.6
1143 0.6 100 500 0.025 5 1 0.3 0 10 116 0.6
1144 0.7 100 500 0.025 5 1 0.3 0 10 116 0.6
1145 0.8 100 500 0.025 5 1 0.3 0 10 116 0.6
1146 0.4 200 500 0.025 5 1 0.3 0 10 116 0.6
1147 0.5 200 500 0.025 5 1 0.3 0 10 116 0.6
1148 0.6 200 500 0.025 5 1 0.3 0 10 116 0.6
1149 0.7 200 500 0.025 5 1 0.3 0 10 116 0.6
1150 0.8 200 500 0.025 5 1 0.3 0 10 116 0.6
1151 0.4 300 500 0.025 5 1 0.3 0 10 116 0.6
1152 0.5 300 500 0.025 5 1 0.3 0 10 116 0.6
1153 0.6 300 500 0.025 5 1 0.3 0 10 116 0.6
1154 0.7 300 500 0.025 5 1 0.3 0 10 116 0.6
1155 0.8 300 500 0.025 5 1 0.3 0 10 116 0.6
1156 0.4 100 1000 0.025 5 1 0.3 0 10 116 0.6
1157 0.5 100 1000 0.025 5 1 0.3 0 10 116 0.6
1158 0.6 100 1000 0.025 5 1 0.3 0 10 116 0.6
1159 0.7 100 1000 0.025 5 1 0.3 0 10 116 0.6
1160 0.8 100 1000 0.025 5 1 0.3 0 10 116 0.6
1161 0.4 200 1000 0.025 5 1 0.3 0 10 116 0.6
1162 0.5 200 1000 0.025 5 1 0.3 0 10 116 0.6
1163 0.6 200 1000 0.025 5 1 0.3 0 10 116 0.6
1164 0.7 200 1000 0.025 5 1 0.3 0 10 116 0.6
1165 0.8 200 1000 0.025 5 1 0.3 0 10 116 0.6
1166 0.4 300 1000 0.025 5 1 0.3 0 10 116 0.6
1167 0.5 300 1000 0.025 5 1 0.3 0 10 116 0.6
1168 0.6 300 1000 0.025 5 1 0.3 0 10 116 0.6
1169 0.7 300 1000 0.025 5 1 0.3 0 10 116 0.6
1170 0.8 300 1000 0.025 5 1 0.3 0 10 116 0.6
1171 0.4 100 500 0.035 5 1 0.3 0 10 116 0.6
1172 0.5 100 500 0.035 5 1 0.3 0 10 116 0.6
1173 0.6 100 500 0.035 5 1 0.3 0 10 116 0.6
1174 0.7 100 500 0.035 5 1 0.3 0 10 116 0.6
1175 0.8 100 500 0.035 5 1 0.3 0 10 116 0.6
1176 0.4 200 500 0.035 5 1 0.3 0 10 116 0.6
1177 0.5 200 500 0.035 5 1 0.3 0 10 116 0.6
1178 0.6 200 500 0.035 5 1 0.3 0 10 116 0.6
1179 0.7 200 500 0.035 5 1 0.3 0 10 116 0.6
1180 0.8 200 500 0.035 5 1 0.3 0 10 116 0.6
1181 0.4 300 500 0.035 5 1 0.3 0 10 116 0.6
1182 0.5 300 500 0.035 5 1 0.3 0 10 116 0.6
1183 0.6 300 500 0.035 5 1 0.3 0 10 116 0.6
1184 0.7 300 500 0.035 5 1 0.3 0 10 116 0.6
1185 0.8 300 500 0.035 5 1 0.3 0 10 116 0.6
1186 0.4 100 1000 0.035 5 1 0.3 0 10 116 0.6
1187 0.5 100 1000 0.035 5 1 0.3 0 10 116 0.6
1188 0.6 100 1000 0.035 5 1 0.3 0 10 116 0.6
1189 0.7 100 1000 0.035 5 1 0.3 0 10 116 0.6
1190 0.8 100 1000 0.035 5 1 0.3 0 10 116 0.6
1191 0.4 200 1000 0.035 5 1 0.3 0 10 116 0.6
1192 0.5 200 1000 0.035 5 1 0.3 0 10 116 0.6
1193 0.6 200 1000 0.035 5 1 0.3 0 10 116 0.6
1194 0.7 200 1000 0.035 5 1 0.3 0 10 116 0.6
1195 0.8 200 1000 0.035 5 1 0.3 0 10 116 0.6
1196 0.4 300 1000 0.035 5 1 0.3 0 10 116 0.6
1197 0.5 300 1000 0.035 5 1 0.3 0 10 116 0.6
1198 0.6 300 1000 0.035 5 1 0.3 0 10 116 0.6
1199 0.7 300 1000 0.035 5 1 0.3 0 10 116 0.6
1200 0.8 300 1000 0.035 5 1 0.3 0 10 116 0.6
1201 0.4 100 500 0.045 5 1 0.3 0 10 116 0.6
1202 0.5 100 500 0.045 5 1 0.3 0 10 116 0.6
1203 0.6 100 500 0.045 5 1 0.3 0 10 116 0.6
1204 0.7 100 500 0.045 5 1 0.3 0 10 116 0.6
1205 0.8 100 500 0.045 5 1 0.3 0 10 116 0.6
1206 0.4 200 500 0.045 5 1 0.3 0 10 116 0.6
1207 0.5 200 500 0.045 5 1 0.3 0 10 116 0.6
1208 0.6 200 500 0.045 5 1 0.3 0 10 116 0.6
1209 0.7 200 500 0.045 5 1 0.3 0 10 116 0.6
1210 0.8 200 500 0.045 5 1 0.3 0 10 116 0.6
1211 0.4 300 500 0.045 5 1 0.3 0 10 116 0.6
1212 0.5 300 500 0.045 5 1 0.3 0 10 116 0.6
1213 0.6 300 500 0.045 5 1 0.3 0 10 116 0.6
1214 0.7 300 500 0.045 5 1 0.3 0 10 116 0.6
1215 0.8 300 500 0.045 5 1 0.3 0 10 116 0.6
1216 0.4 100 1000 0.045 5 1 0.3 0 10 116 0.6
1217 0.5 100 1000 0.045 5 1 0.3 0 10 116 0.6
1218 0.6 100 1000 0.045 5 1 0.3 0 10 116 0.6
1219 0.7 100 1000 0.045 5 1 0.3 0 10 116 0.6
1220 0.8 100 1000 0.045 5 1 0.3 0 10 116 0.6
1221 0.4 200 1000 0.045 5 1 0.3 0 10 116 0.6
1222 0.5 200 1000 0.045 5 1 0.3 0 10 116 0.6
1223 0.6 200 1000 0.045 5 1 0.3 0 10 116 0.6
1224 0.7 200 1000 0.045 5 1 0.3 0 10 116 0.6
1225 0.8 200 1000 0.045 5 1 0.3 0 10 116 0.6
1226 0.4 300 1000 0.045 5 1 0.3 0 10 116 0.6
1227 0.5 300 1000 0.045 5 1 0.3 0 10 116 0.6
1228 0.6 300 1000 0.045 5 1 0.3 0 10 116 0.6
1229 0.7 300 1000 0.045 5 1 0.3 0 10 116 0.6
1230 0.8 300 1000 0.045 5 1 0.3 0 10 116 0.6
1231 0.4 100 500 0.055 5 1 0.3 0 10 116 0.6
1232 0.5 100 500 0.055 5 1 0.3 0 10 116 0.6
1233 0.6 100 500 0.055 5 1 0.3 0 10 116 0.6
1234 0.7 100 500 0.055 5 1 0.3 0 10 116 0.6
1235 0.8 100 500 0.055 5 1 0.3 0 10 116 0.6
1236 0.4 200 500 0.055 5 1 0.3 0 10 116 0.6
1237 0.5 200 500 0.055 5 1 0.3 0 10 116 0.6
1238 0.6 200 500 0.055 5 1 0.3 0 10 116 0.6
1239 0.7 200 500 0.055 5 1 0.3 0 10 116 0.6
1240 0.8 200 500 0.055 5 1 0.3 0 10 116 0.6
1241 0.4 300 500 0.055 5 1 0.3 0 10 116 0.6
1242 0.5 300 500 0.055 5 1 0.3 0 10 116 0.6
1243 0.6 300 500 0.055 5 1 0.3 0 10 116 0.6
1244 0.7 300 500 0.055 5 1 0.3 0 10 116 0.6
1245 0.8 300 500 0.055 5 1 0.3 0 10 116 0.6
1246 0.4 100 1000 0.055 5 1 0.3 0 10 116 0.6
1247 0.5 100 1000 0.055 5 1 0.3 0 10 116 0.6
1248 0.6 100 1000 0.055 5 1 0.3 0 10 116 0.6
1249 0.7 100 1000 0.055 5 1 0.3 0 10 116 0.6
1250 0.8 100 1000 0.055 5 1 0.3 0 10 116 0.6
1251 0.4 200 1000 0.055 5 1 0.3 0 10 116 0.6
1252 0.5 200 1000 0.055 5 1 0.3 0 10 116 0.6
1253 0.6 200 1000 0.055 5 1 0.3 0 10 116 0.6
1254 0.7 200 1000 0.055 5 1 0.3 0 10 116 0.6
1255 0.8 200 1000 0.055 5 1 0.3 0 10 116 0.6
1256 0.4 300 1000 0.055 5 1 0.3 0 10 116 0.6
1257 0.5 300 1000 0.055 5 1 0.3 0 10 116 0.6
1258 0.6 300 1000 0.055 5 1 0.3 0 10 116 0.6
1259 0.7 300 1000 0.055 5 1 0.3 0 10 116 0.6
1260 0.8 300 1000 0.055 5 1 0.3 0 10 116 0.6
1261 0.4 100 500 0.005 5 1 0.5 0 10 116 0.6
1262 0.5 100 500 0.005 5 1 0.5 0 10 116 0.6
1263 0.6 100 500 0.005 5 1 0.5 0 10 116 0.6
1264 0.7 100 500 0.005 5 1 0.5 0 10 116 0.6
1265 0.8 100 500 0.005 5 1 0.5 0 10 116 0.6
1266 0.4 200 500 0.005 5 1 0.5 0 10 116 0.6
1267 0.5 200 500 0.005 5 1 0.5 0 10 116 0.6
1268 0.6 200 500 0.005 5 1 0.5 0 10 116 0.6
1269 0.7 200 500 0.005 5 1 0.5 0 10 116 0.6
1270 0.8 200 500 0.005 5 1 0.5 0 10 116 0.6
1271 0.4 300 500 0.005 5 1 0.5 0 10 116 0.6
1272 0.5 300 500 0.005 5 1 0.5 0 10 116 0.6
1273 0.6 300 500 0.005 5 1 0.5 0 10 116 0.6
1274 0.7 300 500 0.005 5 1 0.5 0 10 116 0.6
1275 0.8 300 500 0.005 5 1 0.5 0 10 116 0.6
1276 0.4 100 1000 0.005 5 1 0.5 0 10 116 0.6
1277 0.5 100 1000 0.005 5 1 0.5 0 10 116 0.6
1278 0.6 100 1000 0.005 5 1 0.5 0 10 116 0.6
1279 0.7 100 1000 0.005 5 1 0.5 0 10 116 0.6
1280 0.8 100 1000 0.005 5 1 0.5 0 10 116 0.6
1281 0.4 200 1000 0.005 5 1 0.5 0 10 116 0.6
1282 0.5 200 1000 0.005 5 1 0.5 0 10 116 0.6
1283 0.6 200 1000 0.005 5 1 0.5 0 10 116 0.6
1284 0.7 200 1000 0.005 5 1 0.5 0 10 116 0.6
1285 0.8 200 1000 0.005 5 1 0.5 0 10 116 0.6
1286 0.4 300 1000 0.005 5 1 0.5 0 10 116 0.6
1287 0.5 300 1000 0.005 5 1 0.5 0 10 116 0.6
1288 0.6 300 1000 0.005 5 1 0.5 0 10 116 0.6
1289 0.7 300 1000 0.005 5 1 0.5 0 10 116 0.6
1290 0.8 300 1000 0.005 5 1 0.5 0 10 116 0.6
1291 0.4 100 500 0.015 5 1 0.5 0 10 116 0.6
1292 0.5 100 500 0.015 5 1 0.5 0 10 116 0.6
1293 0.6 100 500 0.015 5 1 0.5 0 10 116 0.6
1294 0.7 100 500 0.015 5 1 0.5 0 10 116 0.6
1295 0.8 100 500 0.015 5 1 0.5 0 10 116 0.6
1296 0.4 200 500 0.015 5 1 0.5 0 10 116 0.6
1297 0.5 200 500 0.015 5 1 0.5 0 10 116 0.6
1298 0.6 200 500 0.015 5 1 0.5 0 10 116 0.6
1299 0.7 200 500 0.015 5 1 0.5 0 10 116 0.6
1300 0.8 200 500 0.015 5 1 0.5 0 10 116 0.6
1301 0.4 300 500 0.015 5 1 0.5 0 10 116 0.6
1302 0.5 300 500 0.015 5 1 0.5 0 10 116 0.6
1303 0.6 300 500 0.015 5 1 0.5 0 10 116 0.6
1304 0.7 300 500 0.015 5 1 0.5 0 10 116 0.6
1305 0.8 300 500 0.015 5 1 0.5 0 10 116 0.6
1306 0.4 100 1000 0.015 5 1 0.5 0 10 116 0.6
1307 0.5 100 1000 0.015 5 1 0.5 0 10 116 0.6
1308 0.6 100 1000 0.015 5 1 0.5 0 10 116 0.6
1309 0.7 100 1000 0.015 5 1 0.5 0 10 116 0.6
1310 0.8 100 1000 0.015 5 1 0.5 0 10 116 0.6
1311 0.4 200 1000 0.015 5 1 0.5 0 10 116 0.6
1312 0.5 200 1000 0.015 5 1 0.5 0 10 116 0.6
1313 0.6 200 1000 0.015 5 1 0.5 0 10 116 0.6
1314 0.7 200 1000 0.015 5 1 0.5 0 10 116 0.6
1315 0.8 200 1000 0.015 5 1 0.5 0 10 116 0.6
1316 0.4 300 1000 0.015 5 1 0.5 0 10 116 0.6
1317 0.5 300 1000 0.015 5 1 0.5 0 10 116 0.6
1318 0.6 300 1000 0.015 5 1 0.5 0 10 116 0.6
1319 0.7 300 1000 0.015 5 1 0.5 0 10 116 0.6
1320 0.8 300 1000 0.015 5 1 0.5 0 10 116 0.6
1321 0.4 100 500 0.025 5 1 0.5 0 10 116 0.6
1322 0.5 100 500 0.025 5 1 0.5 0 10 116 0.6
1323 0.6 100 500 0.025 5 1 0.5 0 10 116 0.6
1324 0.7 100 500 0.025 5 1 0.5 0 10 116 0.6
1325 0.8 100 500 0.025 5 1 0.5 0 10 116 0.6
1326 0.4 200 500 0.025 5 1 0.5 0 10 116 0.6
1327 0.5 200 500 0.025 5 1 0.5 0 10 116 0.6
1328 0.6 200 500 0.025 5 1 0.5 0 10 116 0.6
1329 0.7 200 500 0.025 5 1 0.5 0 10 116 0.6
1330 0.8 200 500 0.025 5 1 0.5 0 10 116 0.6
1331 0.4 300 500 0.025 5 1 0.5 0 10 116 0.6
1332 0.5 300 500 0.025 5 1 0.5 0 10 116 0.6
1333 0.6 300 500 0.025 5 1 0.5 0 10 116 0.6
1334 0.7 300 500 0.025 5 1 0.5 0 10 116 0.6
1335 0.8 300 500 0.025 5 1 0.5 0 10 116 0.6
1336 0.4 100 1000 0.025 5 1 0.5 0 10 116 0.6
1337 0.5 100 1000 0.025 5 1 0.5 0 10 116 0.6
1338 0.6 100 1000 0.025 5 1 0.5 0 10 116 0.6
1339 0.7 100 1000 0.025 5 1 0.5 0 10 116 0.6
1340 0.8 100 1000 0.025 5 1 0.5 0 10 116 0.6
1341 0.4 200 1000 0.025 5 1 0.5 0 10 116 0.6
1342 0.5 200 1000 0.025 5 1 0.5 0 10 116 0.6
1343 0.6 200 1000 0.025 5 1 0.5 0 10 116 0.6
1344 0.7 200 1000 0.025 5 1 0.5 0 10 116 0.6
1345 0.8 200 1000 0.025 5 1 0.5 0 10 116 0.6
1346 0.4 300 1000 0.025 5 1 0.5 0 10 116 0.6
1347 0.5 300 1000 0.025 5 1 0.5 0 10 116 0.6
1348 0.6 300 1000 0.025 5 1 0.5 0 10 116 0.6
1349 0.7 300 1000 0.025 5 1 0.5 0 10 116 0.6
1350 0.8 300 1000 0.025 5 1 0.5 0 10 116 0.6
1351 0.4 100 500 0.035 5 1 0.5 0 10 116 0.6
1352 0.5 100 500 0.035 5 1 0.5 0 10 116 0.6
1353 0.6 100 500 0.035 5 1 0.5 0 10 116 0.6
1354 0.7 100 500 0.035 5 1 0.5 0 10 116 0.6
1355 0.8 100 500 0.035 5 1 0.5 0 10 116 0.6
1356 0.4 200 500 0.035 5 1 0.5 0 10 116 0.6
1357 0.5 200 500 0.035 5 1 0.5 0 10 116 0.6
1358 0.6 200 500 0.035 5 1 0.5 0 10 116 0.6
1359 0.7 200 500 0.035 5 1 0.5 0 10 116 0.6
1360 0.8 200 500 0.035 5 1 0.5 0 10 116 0.6
1361 0.4 300 500 0.035 5 1 0.5 0 10 116 0.6
1362 0.5 300 500 0.035 5 1 0.5 0 10 116 0.6
1363 0.6 300 500 0.035 5 1 0.5 0 10 116 0.6
1364 0.7 300 500 0.035 5 1 0.5 0 10 116 0.6
1365 0.8 300 500 0.035 5 1 0.5 0 10 116 0.6
1366 0.4 100 1000 0.035 5 1 0.5 0 10 116 0.6
1367 0.5 100 1000 0.035 5 1 0.5 0 10 116 0.6
1368 0.6 100 1000 0.035 5 1 0.5 0 10 116 0.6
1369 0.7 100 1000 0.035 5 1 0.5 0 10 116 0.6
1370 0.8 100 1000 0.035 5 1 0.5 0 10 116 0.6
1371 0.4 200 1000 0.035 5 1 0.5 0 10 116 0.6
1372 0.5 200 1000 0.035 5 1 0.5 0 10 116 0.6
1373 0.6 200 1000 0.035 5 1 0.5 0 10 116 0.6
1374 0.7 200 1000 0.035 5 1 0.5 0 10 116 0.6
1375 0.8 200 1000 0.035 5 1 0.5 0 10 116 0.6
1376 0.4 300 1000 0.035 5 1 0.5 0 10 116 0.6
1377 0.5 300 1000 0.035 5 1 0.5 0 10 116 0.6
1378 0.6 300 1000 0.035 5 1 0.5 0 10 116 0.6
1379 0.7 300 1000 0.035 5 1 0.5 0 10 116 0.6
1380 0.8 300 1000 0.035 5 1 0.5 0 10 116 0.6
1381 0.4 100 500 0.045 5 1 0.5 0 10 116 0.6
1382 0.5 100 500 0.045 5 1 0.5 0 10 116 0.6
1383 0.6 100 500 0.045 5 1 0.5 0 10 116 0.6
1384 0.7 100 500 0.045 5 1 0.5 0 10 116 0.6
1385 0.8 100 500 0.045 5 1 0.5 0 10 116 0.6
1386 0.4 200 500 0.045 5 1 0.5 0 10 116 0.6
1387 0.5 200 500 0.045 5 1 0.5 0 10 116 0.6
1388 0.6 200 500 0.045 5 1 0.5 0 10 116 0.6
1389 0.7 200 500 0.045 5 1 0.5 0 10 116 0.6
1390 0.8 200 500 0.045 5 1 0.5 0 10 116 0.6
1391 0.4 300 500 0.045 5 1 0.5 0 10 116 0.6
1392 0.5 300 500 0.045 5 1 0.5 0 10 116 0.6
1393 0.6 300 500 0.045 5 1 0.5 0 10 116 0.6
1394 0.7 300 500 0.045 5 1 0.5 0 10 116 0.6
1395 0.8 300 500 0.045 5 1 0.5 0 10 116 0.6
1396 0.4 100 1000 0.045 5 1 0.5 0 10 116 0.6
1397 0.5 100 1000 0.045 5 1 0.5 0 10 116 0.6
1398 0.6 100 1000 0.045 5 1 0.5 0 10 116 0.6
1399 0.7 100 1000 0.045 5 1 0.5 0 10 116 0.6
1400 0.8 100 1000 0.045 5 1 0.5 0 10 116 0.6
1401 0.4 200 1000 0.045 5 1 0.5 0 10 116 0.6
1402 0.5 200 1000 0.045 5 1 0.5 0 10 116 0.6
1403 0.6 200 1000 0.045 5 1 0.5 0 10 116 0.6
1404 0.7 200 1000 0.045 5 1 0.5 0 10 116 0.6
1405 0.8 200 1000 0.045 5 1 0.5 0 10 116 0.6
1406 0.4 300 1000 0.045 5 1 0.5 0 10 116 0.6
1407 0.5 300 1000 0.045 5 1 0.5 0 10 116 0.6
1408 0.6 300 1000 0.045 5 1 0.5 0 10 116 0.6
1409 0.7 300 1000 0.045 5 1 0.5 0 10 116 0.6
1410 0.8 300 1000 0.045 5 1 0.5 0 10 116 0.6
1411 0.4 100 500 0.055 5 1 0.5 0 10 116 0.6
1412 0.5 100 500 0.055 5 1 0.5 0 10 116 0.6
1413 0.6 100 500 0.055 5 1 0.5 0 10 116 0.6
1414 0.7 100 500 0.055 5 1 0.5 0 10 116 0.6
1415 0.8 100 500 0.055 5 1 0.5 0 10 116 0.6
1416 0.4 200 500 0.055 5 1 0.5 0 10 116 0.6
1417 0.5 200 500 0.055 5 1 0.5 0 10 116 0.6
1418 0.6 200 500 0.055 5 1 0.5 0 10 116 0.6
1419 0.7 200 500 0.055 5 1 0.5 0 10 116 0.6
1420 0.8 200 500 0.055 5 1 0.5 0 10 116 0.6
1421 0.4 300 500 0.055 5 1 0.5 0 10 116 0.6
1422 0.5 300 500 0.055 5 1 0.5 0 10 116 0.6
1423 0.6 300 500 0.055 5 1 0.5 0 10 116 0.6
1424 0.7 300 500 0.055 5 1 0.5 0 10 116 0.6
1425 0.8 300 500 0.055 5 1 0.5 0 10 116 0.6
1426 0.4 100 1000 0.055 5 1 0.5 0 10 116 0.6
1427 0.5 100 1000 0.055 5 1 0.5 0 10 116 0.6
1428 0.6 100 1000 0.055 5 1 0.5 0 10 116 0.6
1429 0.7 100 1000 0.055 5 1 0.5 0 10 116 0.6
1430 0.8 100 1000 0.055 5 1 0.5 0 10 116 0.6
1431 0.4 200 1000 0.055 5 1 0.5 0 10 116 0.6
1432 0.5 200 1000 0.055 5 1 0.5 0 10 116 0.6
1433 0.6 200 1000 0.055 5 1 0.5 0 10 116 0.6
1434 0.7 200 1000 0.055 5 1 0.5 0 10 116 0.6
1435 0.8 200 1000 0.055 5 1 0.5 0 10 116 0.6
1436 0.4 300 1000 0.055 5 1 0.5 0 10 116 0.6
1437 0.5 300 1000 0.055 5 1 0.5 0 10 116 0.6
1438 0.6 300 1000 0.055 5 1 0.5 0 10 116 0.6
1439 0.7 300 1000 0.055 5 1 0.5 0 10 116 0.6
1440 0.8 300 1000 0.055 5 1 0.5 0 10 116 0.6
1441 0.4 100 500 0.005 5 1 1 0 10 116 0.6
1442 0.5 100 500 0.005 5 1 1 0 10 116 0.6
1443 0.6 100 500 0.005 5 1 1 0 10 116 0.6
1444 0.7 100 500 0.005 5 1 1 0 10 116 0.6
1445 0.8 100 500 0.005 5 1 1 0 10 116 0.6
1446 0.4 200 500 0.005 5 1 1 0 10 116 0.6
1447 0.5 200 500 0.005 5 1 1 0 10 116 0.6
1448 0.6 200 500 0.005 5 1 1 0 10 116 0.6
1449 0.7 200 500 0.005 5 1 1 0 10 116 0.6
1450 0.8 200 500 0.005 5 1 1 0 10 116 0.6
1451 0.4 300 500 0.005 5 1 1 0 10 116 0.6
1452 0.5 300 500 0.005 5 1 1 0 10 116 0.6
1453 0.6 300 500 0.005 5 1 1 0 10 116 0.6
1454 0.7 300 500 0.005 5 1 1 0 10 116 0.6
1455 0.8 300 500 0.005 5 1 1 0 10 116 0.6
1456 0.4 100 1000 0.005 5 1 1 0 10 116 0.6
1457 0.5 100 1000 0.005 5 1 1 0 10 116 0.6
1458 0.6 100 1000 0.005 5 1 1 0 10 116 0.6
1459 0.7 100 1000 0.005 5 1 1 0 10 116 0.6
1460 0.8 100 1000 0.005 5 1 1 0 10 116 0.6
1461 0.4 200 1000 0.005 5 1 1 0 10 116 0.6
1462 0.5 200 1000 0.005 5 1 1 0 10 116 0.6
1463 0.6 200 1000 0.005 5 1 1 0 10 116 0.6
1464 0.7 200 1000 0.005 5 1 1 0 10 116 0.6
1465 0.8 200 1000 0.005 5 1 1 0 10 116 0.6
1466 0.4 300 1000 0.005 5 1 1 0 10 116 0.6
1467 0.5 300 1000 0.005 5 1 1 0 10 116 0.6
1468 0.6 300 1000 0.005 5 1 1 0 10 116 0.6
1469 0.7 300 1000 0.005 5 1 1 0 10 116 0.6
1470 0.8 300 1000 0.005 5 1 1 0 10 116 0.6
1471 0.4 100 500 0.015 5 1 1 0 10 116 0.6
1472 0.5 100 500 0.015 5 1 1 0 10 116 0.6
1473 0.6 100 500 0.015 5 1 1 0 10 116 0.6
1474 0.7 100 500 0.015 5 1 1 0 10 116 0.6
1475 0.8 100 500 0.015 5 1 1 0 10 116 0.6
1476 0.4 200 500 0.015 5 1 1 0 10 116 0.6
1477 0.5 200 500 0.015 5 1 1 0 10 116 0.6
1478 0.6 200 500 0.015 5 1 1 0 10 116 0.6
1479 0.7 200 500 0.015 5 1 1 0 10 116 0.6
1480 0.8 200 500 0.015 5 1 1 0 10 116 0.6
1481 0.4 300 500 0.015 5 1 1 0 10 116 0.6
1482 0.5 300 500 0.015 5 1 1 0 10 116 0.6
1483 0.6 300 500 0.015 5 1 1 0 10 116 0.6
1484 0.7 300 500 0.015 5 1 1 0 10 116 0.6
1485 0.8 300 500 0.015 5 1 1 0 10 116 0.6
1486 0.4 100 1000 0.015 5 1 1 0 10 116 0.6
1487 0.5 100 1000 0.015 5 1 1 0 10 116 0.6
1488 0.6 100 1000 0.015 5 1 1 0 10 116 0.6
1489 0.7 100 1000 0.015 5 1 1 0 10 116 0.6
1490 0.8 100 1000 0.015 5 1 1 0 10 116 0.6
1491 0.4 200 1000 0.015 5 1 1 0 10 116 0.6
1492 0.5 200 1000 0.015 5 1 1 0 10 116 0.6
1493 0.6 200 1000 0.015 5 1 1 0 10 116 0.6
1494 0.7 200 1000 0.015 5 1 1 0 10 116 0.6
1495 0.8 200 1000 0.015 5 1 1 0 10 116 0.6
1496 0.4 300 1000 0.015 5 1 1 0 10 116 0.6
1497 0.5 300 1000 0.015 5 1 1 0 10 116 0.6
1498 0.6 300 1000 0.015 5 1 1 0 10 116 0.6
1499 0.7 300 1000 0.015 5 1 1 0 10 116 0.6
1500 0.8 300 1000 0.015 5 1 1 0 10 116 0.6
1501 0.4 100 500 0.025 5 1 1 0 10 116 0.6
1502 0.5 100 500 0.025 5 1 1 0 10 116 0.6
1503 0.6 100 500 0.025 5 1 1 0 10 116 0.6
1504 0.7 100 500 0.025 5 1 1 0 10 116 0.6
1505 0.8 100 500 0.025 5 1 1 0 10 116 0.6
